Date,Type,Country,Activity,Sex ,Age,Injury,Fatal (Y/N),Species,Fatality,Country_value,Sex_value
10-Apr-33,Unprovoked,USA,Swimming,M,24,FATAL,Y,Large shark,1.0,1.0,0.0
26-Feb-33,Unprovoked,AUSTRALIA,Standing on his hands,M,,Abrasions to legs,N,Large shark,0.0,2.0,0.0
Reported 15-Feb-1933,Unprovoked,AUSTRALIA,Diving for trochus  from dinghy when seized by shark 6' below the surface,M,,"Injuries to arm, shoulder & chest, took 2 days to reach hospital",N,Large shark,0.0,2.0,0.0
14-Feb-33,Watercraft,AUSTRALIA,,,,No injury to occupants. Shark leapt into boat during sailing races,N,,0.0,2.0,
12-Feb-33,Provoked,AUSTRALIA,Fishing,M,,Forearm injured by hooked shark PROVOKED INCIDENT,N,Blue shark,0.0,2.0,0.0
4-Jan-33,Unprovoked,AUSTRALIA,Swimming,M,38,Severe abdominal wounds FATAL (Note: 14 days earlier a dog was bitten in two by a large shark),Y,,1.0,2.0,0.0
Reported 11-Dec-1932,Unprovoked,AUSTRALIA,,M,,Leg bitten,N,,0.0,2.0,0.0
Reported 09-Dec-1932,Provoked,NEW ZEALAND,Fishing ,M,,Laceration to hand  PROVOKED INCIDENT,N,,0.0,5.0,0.0
31-Oct-32,Unprovoked,AUSTRALIA,Swimming,M,24,"Torso bitten with pneumothorax, slight lacerations on left hand",N,Nurse shark,0.0,2.0,0.0
11-Oct-32,Unprovoked,CAPE VERDE,Swimming,M,27,FATAL,Y,,1.0,158.0,0.0
Reported 26-Sep-1932,Unprovoked,FIJI,Catching a turtle,M,,Left arm severely bitten,N,,0.0,9.0,0.0
30-Aug-32,Provoked,AUSTRALIA,,M,,Hand bitten by landed shark PROVOKED INCIDENT,N,,0.0,2.0,0.0
30-Aug-32,Provoked,AUSTRALIA,,M,,Bitten by landed shark PROVOKED INCIDENT,N,,0.0,2.0,0.0
10-Aug-32,Provoked,USA,Fishing,M,,Hooked shark gashed right leg      PROVOKED INCIDENT,N,Large shark,0.0,1.0,0.0
9-Aug-32,Unprovoked,AUSTRALIA,Pearl diving,M,,Bitten on buttock & leg,N,,0.0,2.0,0.0
6-Aug-32,Provoked,BAHAMAS,On expedition filming a feature movie & standing on tripod,M,18,"No injury, hooked shark rammed tripod PROVOKED INCIDENT",N,,0.0,6.0,0.0
2-Jul-32,Watercraft,CANADA,"Fishing, hauling in fishing gear",M,,"No injury to occupants, shark bumped boat repeatedly",N,Large shark,0.0,40.0,0.0
28-Jun-32,Provoked,USA,Fishing,M,32,Knee bitten by boated shark PROVOKED INCIDENT,N,Dogfish,0.0,1.0,0.0
26-Jun-32,Provoked,USA,Fishing,M,,Ankle broken when 500-lb boated shark lashed him with its tail PROVOKED INCIDENT,N,,0.0,1.0,0.0
20-Jun-32,Unprovoked,FIJI,Free diving with goggles,F,,FATAL,Y,,1.0,9.0,1.0
12-May-32,Unprovoked,AUSTRALIA,Pearl diving,M,,FATAL,Y,,1.0,2.0,0.0
May-32,Unprovoked,AUSTRALIA,Pearl diving,M,,Severe injury to forearm near elbow,N,,0.0,2.0,0.0
16-Apr-32,Unprovoked,PHILIPPINES,Standing,M,,"FATAL, torso bitten ",Y,,1.0,12.0,0.0
16-Apr-32,Unprovoked,PHILIPPINES,Standing,F,,"FATAL, torso bitten ",Y,,1.0,12.0,1.0
16-Feb-32,Unprovoked,USA,Swimming,M,,Two 6-inch lacerations,N,,0.0,1.0,0.0
13-Feb-32,Unprovoked,AUSTRALIA,Fishing with dynamite,M,,Foot bitten,N,,0.0,2.0,0.0
8-Feb-32,Unprovoked,PHILIPPINES,Working near fish traps,M,,"FATAL, died next day at 03h00",Y,,1.0,12.0,0.0
27-Jan-32,Unprovoked,AUSTRALIA,Swimming,M,,Thigh bitten,N,Small shark,0.0,2.0,0.0
6-Jan-32,Provoked,MEXICO,Fishing,M,36 & 23,Hooked shark capsized rowboat & the 2 men were drowned PROVOKED INCIDENT,Y,,1.0,8.0,0.0
1932,Unprovoked,SOUTH AFRICA,Collecting fish by lamplight in gully,M,23,"Right shin, calf and sole of foot lacerated",N,Raggedtooth shark,0.0,3.0,0.0
26-Nov-31,Unprovoked,AUSTRALIA,Diving for trochus from lugger,M,45,Left foot acerated,N,Large shark,0.0,2.0,0.0
27-Sep-31,Unprovoked,JAMAICA,Diving off wharf,M,Teen,FATAL,Y,,1.0,24.0,0.0
21-Sep-31,Unprovoked,USA,Swimming,M,,Minor injury,N,,0.0,1.0,0.0
21-Sep-31,Unprovoked,USA,Swimming ,F,20,Right thigh & calf lacerated,N,Hammerhead shark,0.0,1.0,1.0
31-Aug-31,Unprovoked,CUBA,Swimming,M,18,FATAL  (Wire netting installed at local beaches after this incident.),Y,,1.0,15.0,0.0
27-Aug-31,Watercraft,USA,Fishing for bluefish,,,No injury to occupants. Shark chasing fish struck boat,N,,0.0,1.0,
25-Aug-31,Unprovoked,CUBA,Swimming a quarter mile offshore,M,23,"FATAL, right leg bitten ",Y,,1.0,15.0,0.0
23-Aug-31,Unprovoked,CUBA,Swimming ,M,,"FATAL, ""rescuers saw shark trying to drag him under by the leg"" ",Y,,1.0,15.0,0.0
18-Aug-31,Unprovoked,USA,Swimming,M,,Minor injury,N,,0.0,1.0,0.0
Reported 06-Aug-1931,Unprovoked,USA,Swimming,M,,Survived,N,,0.0,1.0,0.0
1-Aug-31,Unprovoked,AUSTRALIA,Fell overboard?,M,,FATAL,Y,,1.0,2.0,0.0
Reported 28-Jul-1931,Unprovoked,FIJI,Swimming,M,,Multiple injuries ,N,Small shark,0.0,9.0,0.0
15-Jul-31,Unprovoked,USA,Swimming,M,,Nipped on leg,N,,0.0,1.0,0.0
14-Jun-31,Unprovoked,USA,"Fishing, had just speared a ulua",M,,Survived,N,,0.0,1.0,0.0
13-Jun-31,Provoked,USA,Gaffing & attempting to bring onboard a harpooned shark,M,,Tip of finger amputated PROVOKED INCIDENT,N,Tiger shark,0.0,1.0,0.0
Reported 04-Jun-1931,Unprovoked,USA,Crabbing,M,,Lacerations to fingers,N,Medium shark,0.0,1.0,0.0
2-May-31,Watercraft,AUSTRALIA,,,,No injury to occupants; oar & rudder bitten,N,Small shark,0.0,2.0,
22-Mar-31,Unprovoked,AUSTRALIA,Fishing with a cast net,M,19,"FATAL, left thigh severely bitten ",Y,,1.0,2.0,0.0
16-Mar-31,Watercraft,TURKEY,Fishing,,,"No injury to occupants, shark crushed boat",N,,0.0,49.0,
6-Mar-31,Provoked,AUSTRALIA,"Fishing, hauling in net, shark in net",M,,"Finger lacerated, PROVOKED INCIDENT",N,Medium shark,0.0,2.0,0.0
24-Jan-31,Unprovoked,AUSTRALIA,,M,,Recovered,N,,0.0,2.0,0.0
14-Jan-31,Unprovoked,AUSTRALIA,Pearl diving,M,,"Thigh, kneecap & lower leg badly lacerated",N,,0.0,2.0,0.0
7-Jan-31,Unprovoked,AUSTRALIA,Swimming,M,18,Severe bump & few superficial wounds ,N,Medium shark,0.0,2.0,0.0
1931,Unprovoked,TONGA,"Swimming, carrying tin can with mail to steamer",M,,"FATAL, thereafter canoes were used to carry the mail",Y,,1.0,31.0,0.0
25-Dec-30,Unprovoked,AUSTRALIA,Swimming,M,49,"Bumped by shark, legs abraded",N,,0.0,2.0,0.0
13-Dec-30,Unprovoked,AUSTRALIA,Fell overboard,M,,FATAL,Y,,1.0,2.0,0.0
2-Dec-30,Watercraft,AUSTRALIA,Fishing,,,No injury to occupants; shark seized gunwale & tried to overturn boat,N,Medium shark,0.0,2.0,
30-Dec,Unprovoked,AUSTRALIA,,M,,FATAL,Y,,1.0,2.0,0.0
30-Nov-30,Unprovoked,AUSTRALIA,Thrown into water from fishing dinghy,M,,Laceration to leg,N,,0.0,2.0,0.0
Reported 26-Sep-1930,Unprovoked,HONDURAS,Swimming,M,,FATAL,Y,,1.0,99.0,0.0
1930,Watercraft,AZORES,,,,"No inury to occupants, shark struck boat",N,,0.0,91.0,
31-Aug-30,Unprovoked,AUSTRALIA,Fishing,M,17,Minor injury,N,,0.0,2.0,0.0
16-Aug-30,Unprovoked,SPAIN,Swimming,M,38,Leg bitten,N,,0.0,17.0,0.0
6-Aug-30,Unprovoked,USA,Swimming,M,,Lacerations to foot & ankle,N,,0.0,1.0,0.0
19-Jul-30,Unprovoked,CUBA,Swimming,M,29,"Right arm & leg bitten, arm & leg surgically amputated ",N,,0.0,15.0,0.0
11-Jul-30,Unprovoked,USA,Swimming,M,21,Arm lacerated from shoulder to wrist,N,Tiger shark,0.0,1.0,0.0
4-Jun-30,Unprovoked,AUSTRALIA,,M,,FATAL,Y,,1.0,2.0,0.0
27-May-30,Unprovoked,USA,Swimming / floating,M,,Lacerations to arm,N,,0.0,1.0,0.0
Reported 11-May-1930,Watercraft,TURKEY,Fishing,M,,No injury but shark damaged boat,N,,0.0,49.0,0.0
Reported 07-Mar-1930,Unprovoked,USA,Sponge diving,M,,No injury to diver but shark left 3 toothmarks in his helmet,N,,0.0,1.0,0.0
20-Feb-30,Unprovoked,AUSTRALIA,Pearl diving,M,19,Arm & chest injured,N,,0.0,2.0,0.0
15-Feb-30,Unprovoked,AUSTRALIA,Diving off pier & treading water,M,18,FATAL,Y,White shark,1.0,2.0,0.0
Reported 03-Feb-1930,Provoked,AUSTRALIA,Removing shark from a trap,M,,Laceration to thigh from trapped shark PROVOKED INCIDENT,N,,0.0,2.0,0.0
22-Jan-30,Watercraft,MEXICO,Fishing schooner Jose Luis foundered,,,remains of one of the crew found in shark,Y,,1.0,8.0,
16-Jan-30,Unprovoked,SOUTH AFRICA,Swimming,M,23,Torso & arm bitten,N,White shark,0.0,3.0,0.0
30-Jan,Sea Disaster,MAURITIUS,Swimming to shore after a squall  capsized their motorized shark fishing boat,M,,Five men were said to have been killed by sharks ,Y,,1.0,44.0,0.0
1930,Unprovoked,OKINAWA,,M,17,Survived,N,,0.0,69.0,0.0
1930,Unprovoked,SOUTH AFRICA,Swimming,M,,FATAL,Y,,1.0,3.0,0.0
26-Dec-29,Unprovoked,AUSTRALIA,Diving by wharf,M,16,"FATAL, left arm severed above elbow, lacerations on chest, right thumb severed, left thigh lacerated to bone, abrasions  ",Y,Tiger shark,1.0,2.0,0.0
21-Dec-29,Unprovoked,AUSTRALIA,Diving,M,,Recovered at Thursday Island Hospital,N,,0.0,2.0,0.0
16-Dec-29,Unprovoked,AUSTRALIA,Bathing or body surfing ,F,17,Superficial lacerations on right leg,N,Small shark,0.0,2.0,1.0
13-Dec-29,Unprovoked,AUSTRALIA,Pearl diving,M,,Injuries to chest & arm,N,,0.0,2.0,0.0
Reported 03-Dec-1929,Unprovoked,AUSTRALIA,,M,50s,FATAL,Y,,1.0,2.0,0.0
29-Nov-29,Sea Disaster,KIRIBATI,"Sea Disaster, wreck of the  SS Norwich City",M,,"11 of her crew perished, most, possibly all, deaths were due to drowning",Y,,1.0,71.0,0.0
21-Nov-29,Unprovoked,CUBA,Fishing,M,,"Shark attacked his boat, threatening to capsize it. He jumped overboard & shark bit his arm. He knifed & killed shark. Later his arm was surgically amputated",N,,0.0,15.0,0.0
20-Oct-29,Unprovoked,AUSTRALIA,Pearl diving,M,,Heel injured,N,,0.0,2.0,0.0
2-Oct-29,Unprovoked,SPAIN,Fishing ,M,,Arm injured when sharks rammed his boat,N,,0.0,17.0,0.0
1-Sep-29,Unprovoked,AUSTRALIA,Fell from wharf into water & attacked immediately,M,42,"FATAL, severe injuries to both legs ",Y,,1.0,2.0,0.0
5-Aug-29,Unprovoked,USA,Bathing,M,,Left foot & ankle bitten,N,,0.0,1.0,0.0
29-Jul-29,Unprovoked,MEXICO,Swimming,M,,Right leg severed below knee,N,,0.0,8.0,0.0
23-Jun-29,Provoked,USA,Fishing,M,,Leg bitten by hooked shark PROVOKED INCIDENT,N,Large shark,0.0,1.0,0.0
31-May-29,Unprovoked,AUSTRALIA,Pearl diving,M,,"Injuries to both legs, buttocks, back, lower abdomen & chest",N,,0.0,2.0,0.0
Reported 26-Apr-1929,Unprovoked,AUSTRALIA,Diving for trepang,M,,Thigh bitten,N,,0.0,2.0,0.0
Reported 17-Apr-1929,Unprovoked,AUSTRALIA,Diving for trochus,M,,Lacerations to right wrist,N,,0.0,2.0,0.0
11-Apr-29,Provoked,AUSTRALIA,Standing in knee-deep water,M,19,Right calf severely bitten by shark caught in the net PROVOKED INCIDENT,N,Nurse shark,0.0,2.0,0.0
9-Apr-29,Unprovoked,AUSTRALIA,,M,,FATAL,Y,,1.0,2.0,0.0
4-Apr-29,Unprovoked,AUSTRALIA,Swimming between boats,M,,FATAL,Y,,1.0,2.0,0.0
16-Mar-29,Unprovoked,USA,Swimming,M,26,Right sole & toes lacerated,N,,0.0,1.0,0.0
12-Mar-29,Unprovoked,AUSTRALIA,Bathing,M,,FATAL,Y,,1.0,2.0,0.0
4-Mar-29,Unprovoked,AUSTRALIA,Launching rowboat through the surf,M,9,Foot bitten,N,Dogfish,0.0,2.0,0.0
4-Mar-29,Unprovoked,AUSTRALIA,Launching rowboat through the surf,M,12,Legs bitten,N,Dogfish,0.0,2.0,0.0
18-Feb-29,Unprovoked,AUSTRALIA,Body surfing,M,20,"FATAL, both thighs lacerated, right foot, fingers and knee abraded, died of sepsis",Y,,1.0,2.0,0.0
9-Feb-29,Watercraft,AUSTRALIA,Canoeing,,,"No injury, shark pushed canoe from jetty to a point 100 m away",N,Mako shark,0.0,2.0,
8-Feb-29,Unprovoked,AUSTRALIA,Swimming,M,39,"FATAL, right thigh bitten, femoral artery severed",Y,,1.0,2.0,0.0
27-Jan-29,Unprovoked,AUSTRALIA,Swimming,M,  ,"FATAL, right buttock lacerated, left arm severed above elbow,  right forearm severed by shark, both arms surgically amputated",Y,,1.0,2.0,0.0
14-Jan-29,Unprovoked,NEW ZEALAND,Bathing,F,,"One was bitten on the leg, the other on the arm",N,,0.0,5.0,1.0
12-Jan-29,Unprovoked,AUSTRALIA,Body surfing,M,14,"FATAL, right thigh & hip bitten",Y,Large shark,1.0,2.0,0.0
6-Jan-29,Watercraft,TURKEY,Fishing boat,M,,FATAL,Y,,1.0,49.0,0.0
5-Jan-29,Unprovoked,FIJI,Diving for coins thrown from ship S.S. Moeraki,M,,"FATAL, hand severed, both legs & arms bitten & nearly severed ",Y,,1.0,9.0,0.0
Ca. 1929,Provoked,AUSTRALIA,"Wading, netting fish",M,,Bitten below the knee,N,Dogfish,0.0,2.0,0.0
1929,Provoked,USA,Fishing,M,,Thigh lacerated by hooked shark PROVOKED INCIDENT,N,Large shark,0.0,1.0,0.0
1929,Unprovoked,AUSTRALIA,,M,,Hand lacerated,N,,0.0,2.0,0.0
1929,Unprovoked,USA,Hardhat diving ,M,27,"Put hand through hatch, shark nearly bit off thumb",N,,0.0,1.0,0.0
21-Dec-28,Unprovoked,AUSTRALIA,Pearl diving,M,,Injuries to arm ,N,,0.0,2.0,0.0
18-Nov-28,Provoked,USA,Fishing,M,,"Fishermen were cut & bruised by netted, harpooned and gaffed  sharks PROVOKED INCIDENT",N,Blue nose shark,0.0,1.0,0.0
Reported 15-Nov-1928,Watercraft,INDIA,,M,24,"No injury to occupants, shark bit keel",N,,0.0,18.0,0.0
12-Nov-28,Sea Disaster,USA,"Sea Disaster, sinking of the  SS Vestris",M,,FATAL,Y,,1.0,1.0,0.0
4-Nov-28,Unprovoked,PANAMA,Swimming,M,17,"FATAL, multiple injuries including evisceration, 3 fractures of right arm, 5 fingers  & leg severed below knee",Y,Requiem shark,1.0,20.0,0.0
28-Sep,Unprovoked,USA,Fishing,M,,Knee bitten,N,,0.0,1.0,0.0
11-Jul-28,Unprovoked,AUSTRALIA,Pearl diving,M,,Injuries to chest,N,,0.0,2.0,0.0
Late Jul-1928,Provoked,ITALY,Watercraft,M,,"No injury, shark approached the boat, he hit it with and oar and fell into the sea PROVOKED INCIDENT",N,White shark,0.0,13.0,0.0
Reported 24-Jun-1928,Unprovoked,USA,Swimming,M,,Bitten on leg,N,,0.0,1.0,0.0
Reported 14-Apr-1928,Unprovoked,AUSTRALIA,Fishing,M,,Severe lacerations to arm,N,Tiger shark,0.0,2.0,0.0
14-Apr-28,Unprovoked,AUSTRALIA,Treading water,M,19,Tissue of left leg stripped from knee to ankle ,N,,0.0,2.0,0.0
9-Apr-28,Unprovoked,JAMAICA,Diving,M,,FATAL,Y,,1.0,24.0,0.0
6-Apr-28,Unprovoked,AUSTRALIA,Bathing,M,15,Lacerations to right leg ,N,Small shark,0.0,2.0,0.0
4-Apr-28,Unprovoked,AUSTRALIA,Standing in waist-deep water,M,28,"FATAL, right hand severed, large lacerations on thigh",Y,,1.0,2.0,0.0
Reported 28-Mar-1928,Unprovoked,AUSTRALIA,,M,,Hip bitten,N,,0.0,2.0,0.0
20-Feb-28,Unprovoked,AUSTRALIA,Pearl diving,M,,FATAL,Y,,1.0,2.0,0.0
28-Feb,Unprovoked,COSTA RICA,Swimming,F,,Right leg severely lacerated. Surgically amputated,N,,0.0,34.0,1.0
28-Feb,Unprovoked,COSTA RICA,Swimming,M,,Right leg & hand severely lacerated,N,,0.0,34.0,0.0
27-Jan-28,Unprovoked,AUSTRALIA,Retrieving meat from a cage in the water,M,78,FATAL,Y,,1.0,2.0,0.0
2-Jan-28,Unprovoked,SOUTH AFRICA,,F,,Leg lacerated,N,,0.0,3.0,1.0
28-Jan,Unprovoked,SOUTH AFRICA,Body surfing,M,18,Foot bitten,N,Small shark,0.0,3.0,0.0
1928,Unprovoked,SOUTH AFRICA,Standing,M,25,"Tissue of right thigh removed to the bone, both thumbs & some fingers severed ",N,,0.0,3.0,0.0
28-Dec-27,Unprovoked,SOUTH AFRICA,Swimming,M,17,"FATAL, leg bitten  ",Y,White shark,1.0,3.0,0.0
3-Nov-27,Sea Disaster,AUSTRALIA,The steamer Tahiti collided with the ferry Greycliffe,,,40 people perished,Y,,1.0,2.0,
25-Oct-27,Sea Disaster,BRAZIL,Italian liner Principessa Mafalda sank,,,"Of 1256 on board, 295 perished, some were taken by sharks",Y,,1.0,7.0,
12-Oct-27,Unprovoked,AUSTRALIA,Riding horseback across the creek,M,,No injury to man or horse,N,,0.0,2.0,0.0
27-Oct,Unprovoked,FIJI,"Standing, collecting bananas",M,,Leg bitten. He survived,N,,0.0,9.0,0.0
3-Jul-27,Watercraft,AUSTRALIA,,,,"No injury to occupants, boat was bumped & lifted 2' out of the water by the shark",N,,0.0,2.0,
29-May-27,Sea Disaster,PHILIPPINES,Sea disaster,,," 55  perished, some were  taken by sharks",Y,,1.0,12.0,
Reported 09-May 1927,Unprovoked,AUSTRALIA,Walking,M,,FATAL,Y,,1.0,2.0,0.0
20-Apr-27,Unprovoked,AUSTRALIA,Diving,M,,Extensive injuries to left leg,N,,0.0,2.0,0.0
8-Apr-27,Unprovoked,AUSTRALIA,Pearl diving,M,,Leg injured,N,,0.0,2.0,0.0
11-Mar-27,Unprovoked,AUSTRALIA,Body surfing / treading water,M,17,"Right buttock & thigh bitten, thumb removed",N,Nurse shark,0.0,2.0,0.0
14-Feb-27,Provoked,NICARAGUA,Feeling the sharks teeth,M,,"Sharkss jaws snapped shut, lacerating his right hand PROVOKED INCIDENT",N,,0.0,62.0,0.0
9-Feb-27,Unprovoked,AUSTRALIA,Attempting to rescue drowning man,M,,"No injury, but trouser leg shredded by shark",N,,0.0,2.0,0.0
27-Feb,Provoked,NEW ZEALAND,Fishing,M,70,Severely bitten by shark caught 30 minutes earlier  PROVOKED INCIDENT,N,Mako shark,0.0,5.0,0.0
20-Jan-27,Unprovoked,SOUTH AFRICA,Body surfing,M,,Both thighs  lacerated,N,Raggedtooth shark,0.0,3.0,0.0
Reported 08-Jan-1927,Unprovoked,USA,Swimming,M,,Lost hand,N,,0.0,1.0,0.0
3-Jan-27,Unprovoked,AUSTRALIA,Swimming,M,15,"FATAL, leg bitten from thigh to ankle",Y,Large shark,1.0,2.0,0.0
1927,Unprovoked,AUSTRALIA,Swimming,M,10,"FATAL, shoulder bitten ",Y,,1.0,2.0,0.0
1927,Unprovoked,AUSTRALIA,Pearl diving,M,,Shoulder bitten,N,,0.0,2.0,0.0
Reported 02-Dec-1926,Unprovoked,AUSTRALIA,Diving for trochus,M,,FATAL,Y,,1.0,2.0,0.0
17-Nov-26,Unprovoked,AUSTRALIA,Diving,M,,Arm injured,N,,0.0,2.0,0.0
Reported 29-Oct-1926,Unprovoked,PAPUA NEW GUINEA,Jumped into the water,M,,"FATAL, abdomen bitten",Y,,1.0,4.0,0.0
23-Oct-26,Unprovoked,AUSTRALIA,Bathing,M,17,"3"" laceration to leg",N,Nurse shark,0.0,2.0,0.0
23-Oct-26,Sea Disaster,BERMUDA,British patrol boat 1250-ton HMS  Valerian foundered in a hurricane,,,"Of 104 people in the water, only 20 survived. 84 people were lost, many to sharks. Sharks 2 pulled crew off life rafts",N,,0.0,35.0,
Reported 06-Sep-1926,Unprovoked,PAPUA NEW GUINEA,Jumped out of canoe,M,,FATAL,Y,,1.0,4.0,0.0
24-Aug-26,Unprovoked,USA,Swimming,M,18,FATAL,Y,,1.0,1.0,0.0
23-Jul-26,Unprovoked,ITALY,Swimming,M,20,"FATAL, body was not recovered",Y,Large shark,1.0,13.0,0.0
12-Jul-26,Watercraft,USA,Fishing,M,,No injury to occupants,N,Thresher shark,0.0,1.0,0.0
8-Jul-26,Unprovoked,USA,Swimming with dog near canning factory,M,15,Leg & hand lacerated and dog bitten,N,Medium shark,0.0,1.0,0.0
18-May-26,Unprovoked,USA,Swimming,M,,"FATAL, gave sudden shriek & disappeared, body found in shark caught off Kahuka",Y,White shark,1.0,1.0,0.0
22-Apr-26,Unprovoked,SOUTH ATLANTIC OCEAN,Fell overboard from SS Ripley Castle,M,26,When taken back on board 2 hours later both legs were bleeding from shark bites,N,,0.0,39.0,0.0
7-Apr-26,Unprovoked,USA,Swimming,F,,Right leg bitten thigh to heel,N,Large shark,0.0,1.0,1.0
17-Mar-26,Unprovoked,AUSTRALIA,Swimming ,F,,FATAL,Y,White shark,1.0,2.0,1.0
26-Jan-26,Unprovoked,SOUTH AFRICA,Swimming,M,,Thigh lacerated,N,Blue shark,0.0,3.0,0.0
26-Jan,Unprovoked,AUSTRALIA,,M,,Leg lacerated,N,,0.0,2.0,0.0
Summer of 1926,Unprovoked,MONACO,,M,,FATAL,Y,,1.0,157.0,0.0
1926,Provoked,NEW ZEALAND,Shark hoisted on board liner Tahiti,M,,"Struck on head by sharks tail, knocked unconscious & deep gash in head PROVOKED INCIDENT",N,,0.0,5.0,0.0
1926,Unprovoked,SINGAPORE,Dived onto shark from floating stage,F,,"FATAL, femoral artery severed ",Y,,1.0,70.0,1.0
22-Nov-25,Unprovoked,AUSTRALIA,Floating on his back,M,55,"FATAL, thigh  & torso bitten, then shark charged rescue boat ",Y,Tiger shark,1.0,2.0,0.0
25-Nov,Unprovoked,USA,,F,,Laceration across abdomen,N,,0.0,1.0,1.0
25-Nov,Unprovoked,USA,,M,,Both calves lacerated,N,,0.0,1.0,0.0
4-Sep-25,Provoked,SPAIN,Fishing,M,,Right hand bitten by hooked shark PROVOKED INCIDENT,N,,0.0,17.0,0.0
3-Sep-25,Unprovoked,ENGLAND,Fishing,M,,No injury but shark lifted boat out of the water,N,,0.0,28.0,0.0
2-Aug-25,Unprovoked,USA,Swimming,F,,"Multiple lacerations on both thighs, right buttock and hip",N,,0.0,1.0,1.0
25-May,Unprovoked,USA,,M,,"Right arm nearly severed at shoulder, left wrist lacerated",N,,0.0,1.0,0.0
07-Mar-1925 or 27-Mar-1925,Unprovoked,AUSTRALIA,Bathing in waist-deep water,M,16,"Left thigh bitten, leg surgically amputated ",N,Small shark,0.0,2.0,0.0
12-Mar-25,Unprovoked,AUSTRALIA,Swimming,M,16,"FATAL, right forearm severed, lacerations from buttocks to heel L",Y,,1.0,2.0,0.0
10-Mar-25,Unprovoked,PAPUA NEW GUINEA,Swimming,M,A.M.,FATAL,Y,,1.0,4.0,0.0
Reported 27-Jan-1925,Unprovoked,USA,Swimming,M,,Lacerations to arm,N,,0.0,1.0,0.0
8-Jan-25,Unprovoked,CANADA,"Diving, repairing water main at depth of 90'",M,,"Injuries, if any, unknown, but afterwards diver stunned shark with iron bar",N,Medium shark,0.0,40.0,0.0
1925,Unprovoked,FIJI,Diving for coins tossed from passenger ship,M,,"Both arms bitten, surgically amputated",N,,0.0,9.0,0.0
25-Nov-24,Unprovoked,MEXICO,The Ward liner Esperanza stranded during a gale & she leapt overboard to rescue her dog which had been swept overboard.,F,,FATAL,Y,Medium shark,1.0,8.0,1.0
24-Nov-24,Unprovoked,PANAMA,"Inebriated, woke from sleep and fell off deck into the water ",M,35,Knee bitten,N,,0.0,20.0,0.0
21-Nov-24,Unprovoked,USA,Bathing,M,35,"FATAL, hand severed, both legs & arms bitten & nearly severed ",Y,,1.0,1.0,0.0
Reported 31-Oct-1924,Provoked,FRENCH POLYNESIA,Pearl diving,M,,Abrasions PROVOKED ATTACK,N,,0.0,19.0,0.0
18-Oct-24,Unprovoked,AUSTRALIA,Bathing,M,,Leg bitten,N,Large shark,0.0,2.0,0.0
31-Jul-24,Unprovoked,USA,Standing,M,,Left knee & leg bitten. (Tooth fragment recovered from kneecap),N,Mako shark,0.0,1.0,0.0
14-Jul-24,Provoked,ENGLAND,Fishing for mackerel,M,,Arms broken by hooked shark PROVOKED INCIDENT,N,Large shark,0.0,28.0,0.0
4-Jul-24,Watercraft,USA,Fishing,M,?    &   14,"No injury, shark tore hole in the side of the boat",N,,0.0,1.0,0.0
18-Jun-24,Provoked,USA,Removing shark from a net,M,,Netted shark made a5-inch incision above the knee PROVOKED INCIDENT,N,,0.0,1.0,0.0
25-Apr-24,Unprovoked,AUSTRALIA,"Fishing, fell in water & swimming strongly to shore",M,20,"FATAL, partial remains recovered ",Y,,1.0,2.0,0.0
22-Apr-24,Unprovoked,PANAMA,"Floating, after falling or jumping off the Standard Oil tanker Frederick W. Weller",M,21,"Reported to have had ""2 fights with sharks"" before being rescued by the British freighter Dorsetafter 23 hours in the water",N,,0.0,20.0,0.0
Reported 28-Mar-1924,Unprovoked,SOLOMON ISLANDS,Swimming,M,,"Left arm severed, leg bitten",N,,0.0,22.0,0.0
24-Mar-24,Watercraft,SPAIN,Fishing,,,"No injury to occupants, shark bit boat",N,Large shark,0.0,17.0,
13-Feb-24,Unprovoked,AUSTRALIA,Bathing in 5' of water,F,30,"Legs severely bitten, surgically amputated",N,,0.0,2.0,1.0
29-Jan-24,Unprovoked,SOUTH AFRICA,Swimming,M,22,FATAL,Y,,1.0,3.0,0.0
25-Jan-24,Unprovoked,SOUTH AFRICA,Swimming,M,,Foot lacerated,N,,0.0,3.0,0.0
9-Jan-24,Unprovoked,AUSTRALIA,Had just dived into water & was swimming,M,16,"FATAL, right thigh severely bitten, left arm lacerated ",Y,Large shark,1.0,2.0,0.0
12-Dec-23,Unprovoked,AUSTRALIA,Swimming,M,,Lacerations to leg,N,,0.0,2.0,0.0
2-Dec-23,Unprovoked,AUSTRALIA,"Fishing, standing in waist-deep water",M,,"FATAL, disappeared, thought to have been taken by a shark ",Y,,1.0,2.0,0.0
23-Nov-23,Unprovoked,AUSTRALIA,Dry shelling,M,,"FATAL, disappeared, partial remains of Selim was found, there was no trace of Dea Opre",Y,,1.0,2.0,0.0
